Livre	NOM	livre
croyant	VER:ppre	croire
profonde	ADJ	profond
,	PUN	,
prit	VER:simp	prendre
brusquement	ADV	brusquement
son	DET:POS	son
parti	NOM	parti
et	KON	et
risqua	VER:simp	risquer
son	DET:POS	son
coup	NOM	coup
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
matin	NOM	matin
elle	PRO:PER	elle
se	PRO:PER	se
dressa	VER:simp	dresser
en	PRP	en
face	NOM	face
de	PRP	de
la	DET:ART	le
France	NAM	france
,	PUN	,
et	KON	et
,	PUN	,
élevant	VER:ppre	élever
la	DET:ART	le
voix	NOM	voix
,	PUN	,
elle	PRO:PER	elle
contesta	VER:simp	contester
le	DET:ART	le
titre	NOM	titre
collectif	ADJ	collectif
et	KON	et
le	DET:ART	le
titre	NOM	titre
individuel	ADJ	individuel
,	PUN	,
à	PRP	à
la	DET:ART	le
nation	NOM	nation
la	DET:ART	le
souveraineté	NOM	souveraineté
,	PUN	,
au	PRP:det	au
citoyen	NOM	citoyen
la	DET:ART	le
liberté	NOM	liberté
.	SENT	.
<EOS>	<EOS>	<EOS>
En	PRP	en
d'	PRP	de
autres	ADJ	autre
termes	NOM	terme
,	PUN	,
elle	PRO:PER	elle
nia	VER:simp	nier
à	PRP	à
la	DET:ART	le
nation	NOM	nation
ce	PRO:DEM	ce
qui	PRO:REL	qui
la	PRO:PER	la
faisait	VER:impf	faire
nation	NOM	nation
et	KON	et
au	PRP:det	au
citoyen	NOM	citoyen
ce	PRO:DEM	ce
qui	PRO:REL	qui
le	PRO:PER	le
faisait	VER:impf	faire
citoyen	NOM	citoyen
.	SENT	.
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
là	ADV	là
le	DET:ART	le
fond	NOM	fond
de	PRP	de
ces	PRO:DEM	ce
actes	NOM	acte
fameux	ADJ	fameux
qu'	PRO:REL	que
on	PRO:PER	on
appelle	VER:pres	appeler
les	DET:ART	le
Ordonnances	NOM	ordonnance
de	PRP	de
juillet	NOM	juillet
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
Restauration	NOM	restauration
tomba	VER:simp	tomber
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
tomba	VER:simp	tomber
justement	ADV	justement
.	SENT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
,	PUN	,
disons-le	NOM	disons-le
,	PUN	,
elle	PRO:PER	elle
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
été	VER:pper	être
absolument	ADV	absolument
hostile	ADJ	hostile
à	PRP	à
toutes	PRO:IND	tout
les	DET:ART	le
formes	NOM	forme
du	PRP:det	du
progrès	NOM	progrès
.	SENT	.
<EOS>	<EOS>	<EOS>
De	PRP	de
grandes	ADJ	grand
choses	NOM	chose
s'	PRO:PER	se
étaient	VER:impf	être
faites	VER:pper	faire
,	PUN	,
elle	PRO:PER	elle
étant	VER:ppre	être
à	PRP	à
côté	NOM	côté
.	SENT	.
<EOS>	<EOS>	<EOS>
Sous	PRP	sous
la	DET:ART	le
Restauration	NOM	restauration
la	DET:ART	le
nation	NOM	nation
s'	PRO:PER	se
était	VER:impf	être
habituée	VER:pper	habituer
à	PRP	à
la	DET:ART	le
discussion	NOM	discussion
dans	PRP	dans
le	DET:ART	le
calme	ADJ	calme
,	PUN	,
ce	PRO:DEM	ce
qui	PRO:REL	qui
avait	VER:impf	avoir
manqué	VER:pper	manquer
à	PRP	à
la	DET:ART	le
République	NOM	république
,	PUN	,
et	KON	et
à	PRP	à
la	DET:ART	le
grandeur	NOM	grandeur
dans	PRP	dans
la	DET:ART	le
paix	NOM	paix
,	PUN	,
ce	PRO:DEM	ce
qui	PRO:REL	qui
avait	VER:impf	avoir
manqué	VER:pper	manquer
à	PRP	à
l'	DET:ART	le
Empire	NAM	empire
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
France	NAM	france
libre	ADJ	libre
et	KON	et
forte	ADJ	fort
avait	VER:impf	avoir
été	VER:pper	être
un	DET:ART	un
spectacle	NOM	spectacle
encourageant	VER:ppre	encourager
pour	PRP	pour
les	DET:ART	le
autres	ADJ	autre
peuples	NOM	peuple
de	PRP	de
l'	DET:ART	le
Europe	NAM	europe
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
révolution	NOM	révolution
avait	VER:impf	avoir
eu	VER:pper	avoir
la	DET:ART	le
parole	NOM	parole
sous	PRP	sous
Robespierre	NAM	robespierre
;	PUN	;
le	DET:ART	le
canon	NOM	canon
avait	VER:impf	avoir
eu	VER:pper	avoir
la	DET:ART	le
parole	NOM	parole
sous	PRP	sous
Bonaparte	NAM	bonaparte
;	PUN	;
c'	PRO:DEM	ce
est	VER:pres	être
sous	PRP	sous
Louis	NAM	louis
XVIII	NUM	xviii
et	KON	et
Charles	NAM	charles
X	NUM	x
que	KON	que
vint	VER:simp	venir
le	DET:ART	le
tour	NOM	tour
de	PRP	de
parole	NOM	parole
de	PRP	de
l'	DET:ART	le
intelligence	NOM	intelligence
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
vent	NOM	vent
cessa	VER:simp	cesser
,	PUN	,
le	DET:ART	le
flambeau	NOM	flambeau
se	PRO:PER	se
ralluma	VER:simp	rallumer
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
vit	VER:pres	vivre
frissonner	VER:infi	frissonner
sur	PRP	sur
les	DET:ART	le
cimes	NOM	cime
sereines	ADJ	serein
la	DET:ART	le
pure	ADJ	pur
lumière	NOM	lumière
des	PRP:det	du
esprits	NOM	esprit
.	SENT	.
<EOS>	<EOS>	<EOS>
Spectacle	NOM	spectacle
magnifique	ADJ	magnifique
,	PUN	,
utile	ADJ	utile
et	KON	et
charmant	ADJ	charmant
.	SENT	.
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
vit	VER:pres	vivre
travailler	VER:infi	travailler
pendant	PRP	pendant
quinze	NUM	quinze
ans	NOM	an
,	PUN	,
en	PRP	en
pleine	ADJ	plein
paix	NOM	paix
,	PUN	,
en	PRP	en
pleine	ADJ	plein
place	NOM	place
publique	ADJ	publique
,	PUN	,
ces	PRO:DEM	ce
grands	ADJ	grand
principes	NOM	principe
,	PUN	,
si	ADV	si
vieux	ADJ	vieux
pour	PRP	pour
le	DET:ART	le
penseur	NOM	penseur
,	PUN	,
si	ADV	si
nouveaux	ADJ	nouveau
pour	PRP	pour
l'	DET:ART	le
homme	NOM	homme
d'	PRP	de
État	NAM	état
:	PUN	:
l'	DET:ART	le
égalité	NOM	égalité
devant	PRP	devant
la	DET:ART	le
loi	NOM	loi
,	PUN	,
la	DET:ART	le
liberté	NOM	liberté
de	PRP	de
la	DET:ART	le
conscience	NOM	conscience
,	PUN	,
la	DET:ART	le
liberté	NOM	liberté
de	PRP	de
la	DET:ART	le
parole	NOM	parole
,	PUN	,
la	DET:ART	le
liberté	NOM	liberté
de	PRP	de
la	DET:ART	le
presse	NOM	presse
,	PUN	,
l'	DET:ART	le
accessibilité	NOM	accessibilité
de	PRP	de
toutes	PRO:IND	tout
les	DET:ART	le
aptitudes	NOM	aptitude
à	PRP	à
toutes	PRO:IND	tout
les	DET:ART	le
fonctions	NOM	fonction
.	SENT	.
<EOS>	<EOS>	<EOS>
Cela	PRO:DEM	cela
alla	VER:simp	aller
ainsi	ADV	ainsi
jusqu'	PRP	jusque
en	PRO:PER	en
1830.	VER:infi	@ord@
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
Bourbons	NAM	bourbons
furent	VER:simp	être
un	DET:ART	un
instrument	NOM	instrument
de	PRP	de
civilisation	NOM	civilisation
qui	PRO:REL	qui
cassa	VER:simp	casser
dans	PRP	dans
les	DET:ART	le
mains	NOM	main
de	PRP	de
la	DET:ART	le
providence	NOM	providence
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
chute	NOM	chute
des	PRP:det	du
Bourbons	NAM	bourbons
fut	VER:simp	être
pleine	ADJ	plein
de	PRP	de
grandeur	NOM	grandeur
,	PUN	,
non	ADV	non
de	PRP	de
leur	DET:POS	leur
côté	NOM	côté
,	PUN	,
mais	KON	mais
du	PRP:det	du
côté	NOM	côté
de	PRP	de
la	DET:ART	le
nation	NOM	nation
.	SENT	.
<EOS>	<EOS>	<EOS>
Eux	PRO:PER	eux
quittèrent	VER:simp	quitter
le	DET:ART	le
trône	NOM	trône
avec	PRP	avec
gravité	NOM	gravité
,	PUN	,
mais	KON	mais
sans	PRP	sans
autorité	NOM	autorité
;	PUN	;
leur	DET:POS	leur
descente	NOM	descente
dans	PRP	dans
la	DET:ART	le
nuit	NOM	nuit
ne	ADV	ne
fut	VER:simp	être
pas	ADV	pas
une	NUM	un
de	PRP	de
ces	PRO:DEM	ce
disparitions	NOM	disparition
solennelles	ADJ	solennel
qui	PRO:REL	qui
laissent	VER:pres	laisser
une	DET:ART	un
sombre	ADJ	sombre
émotion	NOM	émotion
à	PRP	à
l'	DET:ART	le
histoire	NOM	histoire
;	PUN	;
ce	PRO:DEM	ce
ne	ADV	ne
fut	VER:simp	être
ni	KON	ni
le	DET:ART	le
calme	NOM	calme
spectral	ADJ	spectral
de	PRP	de
Charles	NAM	charles
Ier	NUM	ier
,	PUN	,
ni	KON	ni
le	DET:ART	le
cri	NOM	cri
d'	PRP	de
aigle	NOM	aigle
de	PRP	de
Napoléon	NAM	napoléon
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
s'	PRO:PER	se
en	PRO:PER	en
allèrent	VER:simp	aller
,	PUN	,
voilà	ADV	voilà
tout	ADV	tout
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
déposèrent	VER:simp	déposer
la	DET:ART	le
couronne	NOM	couronne
et	KON	et
ne	ADV	ne
gardèrent	VER:simp	garder
pas	ADV	pas
d'	PRP	de
auréole	NOM	auréole
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
furent	VER:simp	être
dignes	ADJ	digne
,	PUN	,
mais	KON	mais
ils	PRO:PER	il
ne	ADV	ne
furent	VER:simp	être
pas	ADV	pas
augustes	ADJ	auguste
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
manquèrent	VER:simp	manquer
dans	PRP	dans
une	DET:ART	un
certaine	ADJ	certain
mesure	NOM	mesure
à	PRP	à
la	DET:ART	le
majesté	NOM	majesté
de	PRP	de
leur	DET:POS	leur
malheur	NOM	malheur
.	SENT	.
<EOS>	<EOS>	<EOS>
Charles	NAM	charles
X	NUM	x
,	PUN	,
pendant	PRP	pendant
le	DET:ART	le
voyage	NOM	voyage
de	PRP	de
Cherbourg	NAM	cherbourg
,	PUN	,
faisant	VER:ppre	faire
couper	VER:infi	couper
une	DET:ART	un
table	NOM	table
ronde	ADJ	rond
en	PRP	en
table	NOM	table
carrée	VER:pper	carrer
,	PUN	,
parut	VER:simp	paraître
plus	ADV	plus
soucieux	ADJ	soucieux
de	PRP	de
l'	DET:ART	le
étiquette	NOM	étiquette
en	PRP	en
péril	NOM	péril
que	KON	que
de	PRP	de
la	DET:ART	le
monarchie	NOM	monarchie
croulante	ADJ	croulante
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
diminution	NOM	diminution
attrista	VER:simp	attrister
les	DET:ART	le
hommes	NOM	homme
dévoués	VER:pper	dévouer
qui	PRO:REL	qui
aimaient	VER:impf	aimer
leurs	DET:POS	leur
personnes	NOM	personne
et	KON	et
les	DET:ART	le
hommes	NOM	homme
sérieux	ADJ	sérieux
qui	PRO:REL	qui
honoraient	VER:impf	honorer
leur	DET:POS	leur
race	NOM	race
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
peuple	NOM	peuple
,	PUN	,
lui	PRO:PER	lui
,	PUN	,
fut	VER:simp	être
admirable	ADJ	admirable
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
nation	NOM	nation
,	PUN	,
attaquée	VER:pper	attaquer
un	DET:ART	un
matin	NOM	matin
à	PRP	à
main	NOM	main
armée	VER:pper	armer
par	PRP	par
une	DET:ART	un
sorte	NOM	sorte
d'	PRP	de
insurrection	NOM	insurrection
royale	ADJ	royal
,	PUN	,
se	PRO:PER	se
sentit	VER:simp	sentir
tant	ADV	tant
de	PRP	de
force	NOM	force
qu'	KON	que
elle	PRO:PER	elle
n'	ADV	ne
eut	VER:simp	avoir
pas	ADV	pas
de	PRP	de
colère	NOM	colère
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
se	PRO:PER	se
défendit	VER:simp	défendre
,	PUN	,
se	PRO:PER	se
contint	VER:simp	contenir
,	PUN	,
remit	VER:simp	remettre
les	DET:ART	le
choses	NOM	chose
à	PRP	à
leur	DET:POS	leur
place	NOM	place
,	PUN	,
le	DET:ART	le
gouvernement	NOM	gouvernement
dans	PRP	dans
la	DET:ART	le
loi	NOM	loi
,	PUN	,
les	DET:ART	le
Bourbons	NAM	bourbons
dans	PRP	dans
l'	DET:ART	le
exil	NOM	exil
,	PUN	,
hélas	INT	hélas
!	SENT	!
<EOS>	<EOS>	<EOS>
et	KON	et
s'	PRO:PER	se
arrêta	VER:simp	arrêter
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
prit	VER:simp	prendre
le	DET:ART	le
vieux	ADJ	vieux
roi	NOM	roi
Charles	NAM	charles
X	NUM	x
sous	PRP	sous
ce	PRO:DEM	ce
dais	NOM	dais
qui	PRO:REL	qui
avait	VER:impf	avoir
abrité	VER:pper	abriter
Louis	NAM	louis
XIV	NUM	xiv
,	PUN	,
et	KON	et
le	PRO:PER	le
posa	VER:simp	poser
à	PRP	à
terre	NOM	terre
doucement	ADV	doucement
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
ne	ADV	ne
toucha	VER:simp	toucher
aux	PRP:det	au
personnes	NOM	personne
royales	ADJ	royal
qu'	KON	que
avec	PRP	avec
tristesse	NOM	tristesse
et	KON	et
précaution	NOM	précaution
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
ne	ADV	ne
fut	VER:simp	être
pas	ADV	pas
un	DET:ART	un
homme	NOM	homme
,	PUN	,
ce	PRO:DEM	ce
ne	ADV	ne
furent	VER:simp	être
pas	ADV	pas
quelques	PRO:IND	quelque
hommes	NOM	homme
,	PUN	,
ce	PRO:DEM	ce
fut	VER:simp	être
la	DET:ART	le
France	NAM	france
,	PUN	,
la	DET:ART	le
France	NAM	france
entière	ADJ	entier
,	PUN	,
la	DET:ART	le
France	NAM	france
victorieuse	ADJ	victorieux
et	KON	et
enivrée	VER:pper	enivrer
de	PRP	de
sa	DET:POS	son
victoire	NOM	victoire
,	PUN	,
qui	PRO:REL	qui
sembla	VER:simp	sembler
se	PRO:PER	se
rappeler	VER:infi	rappeler
et	KON	et
qui	PRO:REL	qui
pratiqua	VER:simp	pratiquer
aux	PRP:det	au
yeux	NOM	œil
du	PRP:det	du
monde	NOM	monde
entier	ADJ	entier
ces	PRO:DEM	ce
graves	ADJ	grave
paroles	NOM	parole
de	PRP	de
Guillaume	NAM	guillaume
du	PRP:det	du
Vair	NAM	vair
après	PRP	après
la	DET:ART	le
journée	NOM	journée
des	PRP:det	du
barricades	NOM	barricade
:	PUN	:
«	PUN:cit	«
Il	NAM	il
est	VER:pres	être
aysé	VER:pper	aysé
à	PRP	à
ceux	PRO:DEM	celui
qui	PRO:REL	qui
ont	VER:pres	avoir
accoutumé	VER:pper	accoutumer
d'	PRP	de
effleurer	VER:infi	effleurer
les	DET:ART	le
faveurs	NOM	faveur
des	PRP:det	du
grands	ADJ	grand
et	KON	et
saulter	VER:infi	saulter
,	PUN	,
comme	ADV	comme
un	DET:ART	un
oyseau	NOM	oyseau
de	PRP	de
branche	NOM	branche
en	PRP	en
branche	NOM	branche
,	PUN	,
d'	PRP	de
une	DET:ART	un
fortune	NOM	fortune
affligée	VER:pper	affliger
à	PRP	à
une	DET:ART	un
florissante	ADJ	florissant
,	PUN	,
de	PRP	de
se	PRO:PER	se
montrer	VER:infi	montrer
hardis	ADJ	hardi
contre	PRP	contre
leur	DET:POS	leur
prince	NOM	prince
en	PRP	en
son	DET:POS	son
adversité	NOM	adversité
;	PUN	;
mais	KON	mais
pour	PRP	pour
moy	NOM	moy
la	DET:ART	le
fortune	NOM	fortune
de	PRP	de
mes	DET:POS	mon
roys	NOM	roys
me	PRO:PER	me
sera	VER:futu	être
toujours	ADV	toujours
vénérable	ADJ	vénérable
,	PUN	,
et	KON	et
principalement	ADV	principalement
des	PRP:det	du
affligés	VER:pper	affliger
[	PUN	[
4	NUM	@card@
]	PUN	]
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Les	DET:ART	le
Bourbons	NAM	bourbons
emportèrent	VER:simp	emporter
le	DET:ART	le
respect	NOM	respect
,	PUN	,
mais	KON	mais
non	ADV	non
le	DET:ART	le
regret	NOM	regret
.	SENT	.
<EOS>	<EOS>	<EOS>
Comme	KON	comme
nous	PRO:PER	nous
venons	VER:pres	venir
de	PRP	de
le	PRO:PER	le
dire	VER:infi	dire
,	PUN	,
leur	DET:POS	leur
malheur	NOM	malheur
fut	VER:simp	être
plus	ADV	plus
grand	ADJ	grand
qu'	PRO:REL	que
eux	PRO:PER	eux
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
s'	PRO:PER	se
effacèrent	VER:simp	effacer
à	PRP	à
l'	DET:ART	le
horizon	NOM	horizon
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
Révolution	NOM	révolution
de	PRP	de
Juillet	NAM	juillet
eut	VER:simp	avoir
tout	ADV	tout
de	PRP	de
suite	NOM	suite
des	PRP:det	du
amis	NOM	ami
et	KON	et
des	PRP:det	du
ennemis	NOM	ennemi
dans	PRP	dans
le	DET:ART	le
monde	NOM	monde
entier	ADJ	entier
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
uns	NOM	un
se	PRO:PER	se
précipitèrent	VER:simp	précipiter
vers	PRP	vers
elle	PRO:PER	elle
avec	PRP	avec
enthousiasme	NOM	enthousiasme
et	KON	et
joie	NOM	joie
,	PUN	,
les	DET:ART	le
autres	ADJ	autre
s'	KON	si
en	PRO:PER	en
détournèrent	VER:simp	détourner
,	PUN	,
chacun	PRO:IND	chacun
selon	PRP	selon
sa	DET:POS	son
nature	NOM	nature
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
princes	NOM	prince
de	PRP	de
l'	DET:ART	le
Europe	NAM	europe
,	PUN	,
au	PRP:det	au
premier	NUM	premier
moment	NOM	moment
,	PUN	,
hiboux	NOM	hibou
de	PRP	de
cette	PRO:DEM	ce
aube	NOM	aube
,	PUN	,
fermèrent	VER:simp	fermer
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
blessés	ADJ	blessé
et	KON	et
stupéfaits	ADJ	stupéfait
,	PUN	,
et	KON	et
ne	ADV	ne
les	PRO:PER	la|le
rouvrirent	VER:simp	rouvrir
que	KON	que
pour	PRP	pour
menacer	VER:infi	menacer
.	SENT	.
<EOS>	<EOS>	<EOS>
Effroi	NOM	effroi
qui	PRO:REL	qui
se	PRO:PER	se
comprend	VER:pres	comprendre
,	PUN	,
colère	NOM	colère
qui	PRO:REL	qui
s'	PRO:PER	se
excuse	VER:pres	excuser
.	SENT	.
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
étrange	ADJ	étrange
révolution	NOM	révolution
avait	VER:impf	avoir
à	PRP	à
peine	NOM	peine
été	VER:pper	être
un	DET:ART	un
choc	NOM	choc
;	PUN	;
elle	PRO:PER	elle
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
même	ADV	même
fait	VER:pper	faire
à	PRP	à
la	DET:ART	le
royauté	NOM	royauté
vaincue	VER:pper	vaincre
l'	DET:ART	le
honneur	NOM	honneur
de	PRP	de
la	PRO:PER	la
traiter	VER:infi	traiter
en	PRP	en
ennemie	NOM	ennemi
et	KON	et
de	PRP	de
verser	VER:infi	verser
son	DET:POS	son
sang	NOM	sang
.	SENT	.
<EOS>	<EOS>	<EOS>
Aux	PRP:det	au
yeux	NOM	œil
des	PRP:det	du
gouvernements	NOM	gouvernement
despotiques	ADJ	despotique
toujours	ADV	toujours
intéressés	VER:pper	intéresser
à	PRP	à
ce	PRO:DEM	ce
que	PRO:REL	que
la	DET:ART	le
liberté	NOM	liberté
se	PRO:PER	se
calomnie	VER:pres	calomnier
elle	PRO:PER	elle
-même	ADJ	même
,	PUN	,
la	DET:ART	le
Révolution	NOM	révolution
de	PRP	de
Juillet	NAM	juillet
avait	VER:impf	avoir
le	DET:ART	le
tort	NOM	tort
d'	PRP	de
être	VER:infi	être
formidable	ADJ	formidable
et	KON	et
de	PRP	de
rester	VER:infi	rester
douce	ADJ	doux
.	SENT	.
<EOS>	<EOS>	<EOS>
Rien	NOM	rien
du	PRP:det	du
reste	NOM	reste
ne	ADV	ne
fut	VER:simp	être
tenté	VER:pper	tenter
ni	KON	ni
machiné	VER:pper	machiner
contre	PRP	contre
elle	PRO:PER	elle
.	SENT	.
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
plus	ADV	plus
mécontents	ADJ	mécontent
,	PUN	,
les	DET:ART	le
plus	ADV	plus
irrités	ADJ	irrité
,	PUN	,
les	DET:ART	le
plus	ADV	plus
frémissants	ADJ	frémissant
,	PUN	,
la	PRO:PER	la
saluaient	VER:impf	saluer
.	SENT	.
<EOS>	<EOS>	<EOS>
Quels	PRO:REL	quel
que	KON	que
soient	VER:subp	être
nos	DET:POS	notre
égoïsmes	NOM	égoïsme
et	KON	et
nos	DET:POS	notre
rancunes	NOM	rancune
,	PUN	,
un	DET:ART	un
respect	NOM	respect
mystérieux	ADJ	mystérieux
sort	VER:pres	sortir
des	PRP:det	du
événements	NOM	événement
dans	PRP	dans
lesquels	PRO:REL	lequel
on	PRO:PER	on
sent	VER:pres	sentir
la	DET:ART	le
collaboration	NOM	collaboration
de	PRP	de
quelqu'un	PRO:IND	quelqu'un
qui	PRO:REL	qui
travaille	VER:pres	travailler
plus	ADV	plus
haut	ADJ	haut
que	KON	que
l'	DET:ART	le
homme	NOM	homme
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
Révolution	NOM	révolution
de	PRP	de
Juillet	NAM	juillet
est	VER:pres	être
le	DET:ART	le
triomphe	NOM	triomphe
du	PRP:det	du
droit	NOM	droit
terrassant	VER:ppre	terrasser
le	DET:ART	le
fait	NOM	fait
.	SENT	.
<EOS>	<EOS>	<EOS>
Chose	NOM	chose
pleine	ADJ	plein
de	PRP	de
splendeur	NOM	splendeur
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
droit	NOM	droit
terrassant	VER:ppre	terrasser
le	DET:ART	le
fait	NOM	fait
.	SENT	.
<EOS>	<EOS>	<EOS>
De	PRP	de
là	ADV	là
l'	DET:ART	le
éclat	NOM	éclat
de	PRP	de
la	DET:ART	le
révolution	NOM	révolution
de	PRP	de
1830	NUM	@card@
,	PUN	,
de	PRP	de
là	ADV	là
sa	DET:POS	son
mansuétude	NOM	mansuétude
aussi	ADV	aussi
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
droit	NOM	droit
qui	PRO:REL	qui
triomphe	VER:pres	triompher
n'	ADV	ne
a	VER:pres	avoir
nul	ADJ	nul
besoin	NOM	besoin
d'	PRP	de
être	VER:infi	être
violent	ADJ	violent
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
droit	NOM	droit
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
le	DET:ART	le
juste	ADJ	juste
et	KON	et
le	DET:ART	le
vrai	ADJ	vrai
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
propre	NOM	propre
du	PRP:det	du
droit	NOM	droit
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
de	PRP	de
rester	VER:infi	rester
éternellement	ADV	éternellement
beau	ADJ	beau
et	KON	et
pur	ADJ	pur
.	SENT	.
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
fait	NOM	fait
,	PUN	,
même	ADV	même
le	DET:ART	le
plus	ADV	plus
nécessaire	ADJ	nécessaire
en	PRP	en
apparence	NOM	apparence
,	PUN	,
même	ADV	même
le	DET:ART	le
mieux	ADV	mieux
accepté	VER:pper	accepter
des	PRP:det	du
contemporains	NOM	contemporain
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
n'	ADV	ne
existe	VER:pres	exister
que	KON	que
comme	ADV	comme
fait	VER:pper	faire
et	KON	et
s'	PRO:PER	se
il	PRO:PER	il
ne	ADV	ne
contient	VER:pres	contenir
que	KON	que
trop	ADV	trop
peu	ADV	peu
de	PRP	de
droit	NOM	droit
ou	KON	ou
point	NOM	point
du	PRP:det	du
tout	NOM	tout
de	PRP	de
droit	NOM	droit
,	PUN	,
est	VER:pres	être
destiné	VER:pper	destiner
infailliblement	ADV	infailliblement
à	PRP	à
devenir	VER:infi	devenir
,	PUN	,
avec	PRP	avec
la	DET:ART	le
durée	NOM	durée
du	PRP:det	du
temps	NOM	temps
,	PUN	,
difforme	ADJ	difforme
,	PUN	,
immonde	ADJ	immonde
,	PUN	,
peut-être	ADV	peut-être
même	ADV	même
monstrueux	ADJ	monstrueux
.	SENT	.
<EOS>	<EOS>	<EOS>
Si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
veut	VER:pres	vouloir
constater	VER:infi	constater
d'	PRP	de
un	DET:ART	un
coup	NOM	coup
à	PRP	à
quel	PRO:REL	quel
degré	NOM	degré
de	PRP	de
laideur	NOM	laideur
le	DET:ART	le
fait	NOM	fait
peut	VER:pres	pouvoir
arriver	VER:infi	arriver
,	PUN	,
vu	VER:pper	voir
à	PRP	à
la	DET:ART	le
distance	NOM	distance
des	PRP:det	du
siècles	NOM	siècle
,	PUN	,
qu'	PRO:REL	que
on	PRO:PER	on
regarde	VER:pres	regarder
Machiavel	NAM	machiavel
.	SENT	.
<EOS>	<EOS>	<EOS>
Machiavel	NAM	machiavel
,	PUN	,
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
point	ADV	point
un	DET:ART	un
mauvais	ADJ	mauvais
génie	NOM	génie
,	PUN	,
ni	KON	ni
un	DET:ART	un
démon	NOM	démon
,	PUN	,
ni	KON	ni
un	DET:ART	un
écrivain	NOM	écrivain
lâche	ADJ	lâche
et	KON	et
misérable	ADJ	misérable
;	PUN	;
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
rien	ADV	rien
que	KON	que
le	DET:ART	le
fait	NOM	fait
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
seulement	ADV	seulement
le	DET:ART	le
fait	NOM	fait
italien	ADJ	italien
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
le	DET:ART	le
fait	NOM	fait
européen	ADJ	européen
,	PUN	,
le	DET:ART	le
fait	NOM	fait
du	PRP:det	du
seizième	ADJ	seizième
siècle	NOM	siècle
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
semble	VER:pres	sembler
hideux	ADJ	hideux
,	PUN	,
et	KON	et
il	PRO:PER	il
l'	PRO:PER	la|le
est	VER:pres	être
,	PUN	,
en	PRP	en
présence	NOM	présence
de	PRP	de
l'	DET:ART	le
idée	NOM	idée
morale	ADJ	moral
du	PRP:det	du
dix-neuvième	NUM	dix-neuvième
.	SENT	.
<EOS>	<EOS>	<EOS>
