Among	PRP	among
and	CJC	and
it	PNP	it
would	VM0	would
have	VHI	have
been	VBN	be
more	AV0	more
agreeable	AJ0	agreeable
to	PRP	to
his	DPS	he
feelings	NN2	feeling
.	SENT	.
Nevertheless	AV0	nevertheless
,	PUN	,
to	PRP	to
an	AT0	an
active	AJ0	active
mind	NN1	mind
like	PRP	like
David	NP0	david
's	POS	's
,	PUN	,
ingenuity	NN1	ingenuity
is	VBZ	be
not	XX0	not
without	PRP	without
its	DPS	it
pleasures	NN2	pleasure
:	PUN	:
it	PNP	it
was	VBD	be
rather	AV0	rather
an	AT0	an
interesting	AJ0	interesting
occupation	NN1	occupation
to	TO0	to
become	VVI	become
stealthily	AV0	stealthily
acquainted	VVN	acquaint
with	PRP	with
the	AT0	the
wards	NN2	ward
of	PRF	of
his	DPS	he
mother	NN1	mother
's	POS	's
simple	AJ0	simple
key	NN1	key
(	PUL	(
not	XX0	not
in	PRP	in
the	AT0	the
least	AV0	least
like	PRP	like
Chubb	NP0	chubb
's	POS	's
patent	NN1	patent
)	PUR	)
,	PUN	,
and	CJC	and
to	TO0	to
get	VVI	get
one	PNI	one
that	CJT	that
would	VM0	would
do	VDI	do
its	DPS	it
work	NN1	work
equally	AV0	equally
well	AV0	well
;	PUN	;
and	CJC	and
also	AV0	also
to	TO0	to
arrange	VVI	arrange
a	AT0	a
little	AJ0	little
drama	NN1	drama
by	PRP	by
which	DTQ	which
he	PNP	he
would	VM0	would
escape	VVI	escape
suspicion	NN1	suspicion
,	PUN	,
and	CJC	and
run	VVB	run
no	AT0	no
risk	NN1	risk
of	PRF	of
forfeiting	VVG	forfeit
the	AT0	the
prospective	AJ0	prospective
hundred	CRD	hundred
at	PRP	at
his	DPS	he
father	NN1	father
's	POS	's
death	NN1	death
,	PUN	,
which	DTQ	which
would	VM0	would
be	VBI	be
convenient	AJ0	convenient
in	PRP	in
the	AT0	the
improbable	AJ0	improbable
case	NN1	case
of	PRF	of
his	DPS	he
not	XX0	not
making	VVG	make|making
a	AT0	a
large	AJ0	large
fortune	NN1	fortune
in	PRP	in
the	AT0	the
"	PUQ	"
Indies	NP0	indies
.	SENT	.
"	PUQ	"
First	ORD	first
,	PUN	,
he	PNP	he
spoke	VVD	speak
freely	AV0	freely
of	PRF	of
his	DPS	he
intention	NN1	intention
to	TO0	to
start	VVI	start
shortly	AV0	shortly
for	PRP	for
Liverpool	NP0	liverpool
and	CJC	and
take	VVB	take
ship	NN1	ship
for	PRP	for
America	NP0	america
;	PUN	;
a	AT0	a
resolution	NN1	resolution
which	DTQ	which
cost	VVD	cost
his	DPS	he
good	AJ0	good
mother	NN1	mother
some	DT0	some
pain	NN1	pain
,	PUN	,
for	PRP	for
,	PUN	,
after	PRP	after
Jacob	NP0	jacob
the	AT0	the
idiot	NN1	idiot
,	PUN	,
there	EX0	there
was	VBD	be
not	XX0	not
one	CRD	one
of	PRF	of
her	DPS	she
sons	NN2	son
to	PRP	to
whom	PNQ	whom
her	DPS	she
heart	NN1	heart
clung	VVD	cling
more	AV0	more
than	CJS	than
to	PRP	to
her	DPS	she
youngest-born	NN1	youngest-born
,	PUN	,
David	NP0	david
.	SENT	.
Next	ORD	next
,	PUN	,
it	PNP	it
appeared	VVD	appear
to	PRP	to
him	PNP	he
that	CJT	that
Sunday	NP0	sunday
afternoon	NN1	afternoon
,	PUN	,
when	CJS	when
everybody	PNI	everybody
was	VBD	be
gone	VVN	go
to	PRP	to
church	NN1	church
except	PRP	except
Jacob	NP0	jacob
and	CJC	and
the	AT0	the
cowboy	NN1	cowboy
,	PUN	,
was	VBD	be
so	AV0	so
singularly	AV0	singularly
favourable	AJ0	favourable
an	AT0	an
opportunity	NN1	opportunity
for	PRP	for
sons	NN2	son
who	PNQ	who
wanted	VVD	want|wanted
to	TO0	to
appropriate	VVI	appropriate
their	DPS	they
mothers	NN2	mother
'	POS	'
guineas	NN2	guinea
,	PUN	,
that	CJT	that
he	PNP	he
half	DT0	half
thought	VVD	think
it	PNP	it
must	VM0	must
have	VHI	have
been	VBN	be
kindly	AV0	kindly
intended	VVN	intend|intended
by	PRP	by
Providence	NP0	providence
for	PRP	for
such	DT0	such
purposes	NN2	purpose
.	SENT	.
Especially	AV0	especially
the	AT0	the
third	ORD	third
Sunday	NP0	sunday
in	PRP	in
Lent	NN1	lent
;	PUN	;
because	CJS	because
Jacob	NP0	jacob
had	VHD	have
been	VBN	be
out	AVP	out
on	PRP	on
one	CRD	one
of	PRF	of
his	DPS	he
occasional	AJ0	occasional
wanderings	NN2	wandering
for	PRP	for
the	AT0	the
last	ORD	last
two	CRD	two
days	NN2	day
;	PUN	;
and	CJC	and
David	NP0	david
,	PUN	,
being	VBG	be
a	AT0	a
timid	AJ0	timid
young	AJ0	young
man	NN1	man
,	PUN	,
had	VHD	have
a	AT0	a
considerable	AJ0	considerable
dread	NN1	dread
and	CJC	and
hatred	NN1	hatred
of	PRF	of
Jacob	NP0	jacob
,	PUN	,
as	CJS	as
of	PRF	of
a	AT0	a
large	AJ0	large
personage	NN1	personage
who	PNQ	who
went	VVD	go
about	AVP	about
habitually	AV0	habitually
with	PRP	with
a	AT0	a
pitchfork	NN1	pitchfork
in	PRP	in
his	DPS	he
hand	NN1	hand
.	SENT	.
Nothing	PNI	nothing
could	VM0	could
be	VBI	be
easier	AJC	easy
,	PUN	,
then	AV0	then
,	PUN	,
than	CJS	than
for	PRP	for
David	NP0	david
on	PRP	on
this	DT0	this
Sunday	NP0	sunday
afternoon	NN1	afternoon
to	TO0	to
decline	VVI	decline
going	VVG	go|going
to	PRP	to
church	NN1	church
,	PUN	,
on	PRP	on
the	AT0	the
ground	NN1	ground
that	CJT	that
he	PNP	he
was	VBD	be
going	VVG	go|going
to	PRP	to
tea	NN1	tea
at	PRP	at
Mr	NP0	mr
Lunn	NP0	lunn
's	POS	's
,	PUN	,
whose	DTQ	whose
pretty	AJ0	pretty
daughter	NN1	daughter
Sally	NP0	sally
had	VHD	have
been	VBN	be
an	AT0	an
early	AJ0	early
flame	NN1	flame
of	PRF	of
his	DPS	he
,	PUN	,
and	CJC	and
,	PUN	,
when	CJS	when
the	AT0	the
church-goers	NN2	church-goer
were	VBD	be
at	PRP	at
a	AT0	a
safe	AJ0	safe
distance	NN1	distance
,	PUN	,
to	TO0	to
abstract	VVI	abstract
the	AT0	the
guineas	NN2	guinea
from	PRP	from
their	DPS	they
wooden	AJ0	wooden
box	NN1	box
and	CJC	and
slip	VVB	slip
them	PNP	they
into	PRP	into
a	AT0	a
small	AJ0	small
canvas	NN1	canvas
bag	VVB	bag
nothing	PNI	nothing
easier	AJC	easy
than	CJS	than
to	TO0	to
call	VVI	call
to	PRP	to
the	AT0	the
cowboy	NN1	cowboy
that	CJT	that
he	PNP	he
was	VBD	be
going	VVG	go|going
,	PUN	,
and	CJC	and
tell	VVB	tell
him	PNP	he
to	TO0	to
keep	VVI	keep
an	AT0	an
eye	NN1	eye
on	PRP	on
the	AT0	the
house	NN1	house
for	PRP	for
fear	NN1	fear
of	PRF	of
Sunday	NP0	sunday
tramps	NN2	tramp
.	SENT	.
David	NP0	david
thought	VVD	think
it	PNP	it
would	VM0	would
be	VBI	be
easy	AJ0	easy
,	PUN	,
too	AV0	too
,	PUN	,
to	TO0	to
get	VVI	get
to	PRP	to
a	AT0	a
small	AJ0	small
thicket	NN1	thicket
and	CJC	and
bury	VVB	bury
his	DPS	he
bag	NN1	bag
in	PRP	in
a	AT0	a
hole	NN1	hole
he	PNP	he
had	VHD	have
already	AV0	already
made	VVN	make
and	CJC	and
covered	VVN	cover|covered
up	AVP	up
under	PRP	under
the	AT0	the
roots	NN2	root
of	PRF	of
an	AT0	an
old	AJ0	old
hollow	AJ0	hollow
ash	NN1	ash
,	PUN	,
and	CJC	and
he	PNP	he
had	VHD	have
,	PUN	,
in	PRP	in
fact	NN1	fact
,	PUN	,
found	VVD	find
the	AT0	the
hole	NN1	hole
without	PRP	without
a	AT0	a
moment	NN1	moment
's	POS	's
difficulty	NN1	difficulty
,	PUN	,
had	VHD	have
uncovered	VVN	uncover|uncovered
it	PNP	it
,	PUN	,
and	CJC	and
was	VBD	be
about	AV0	about
gently	AV0	gently
to	TO0	to
drop	VVI	drop
the	AT0	the
bag	NN1	bag
into	PRP	into
it	PNP	it
,	PUN	,
when	CJS	when
the	AT0	the
sound	NN1	sound
of	PRF	of
a	AT0	a
large	AJ0	large
body	NN1	body
rustling	VVG	rustle|rustling
towards	PRP	towards
him	PNP	he
with	PRP	with
something	PNI	something
like	PRP	like
a	AT0	a
bellow	NN1	bellow
was	VBD	be
such	DT0	such
a	AT0	a
surprise	NN1	surprise
to	PRP	to
David	NP0	david
,	PUN	,
who	PNQ	who
,	PUN	,
as	CJS	as
a	AT0	a
gentleman	NN1	gentleman
gifted	AJ0	gifted|gift
with	PRP	with
much	DT0	much
contrivance	NN1	contrivance
,	PUN	,
was	VBD	be
naturally	AV0	naturally
only	AV0	only
prepared	VVN	prepare|prepared
for	PRP	for
what	DTQ	what
he	PNP	he
expected	VVD	expected|expect
,	PUN	,
that	CJT	that
instead	AV0	instead
of	PRF	of
dropping	VVG	drop|dropping
the	AT0	the
bag	NN1	bag
gently	AV0	gently
he	PNP	he
let	VVB	let
it	PNP	it
fall	VVI	fall
so	AV0	so
as	CJS	as
to	TO0	to
make	VVI	make
it	PNP	it
untwist	NN1	untwist
and	CJC	and
vomit	VVB	vomit
forth	AV0	forth
the	AT0	the
shining	AJ0	shining|shine
guineas	NN2	guinea
.	SENT	.
In	PRP	in
the	AT0	the
same	DT0	same
moment	NN1	moment
he	PNP	he
looked	VVD	look
up	AVP	up
and	CJC	and
saw	VVD	see
his	DPS	he
dear	AJ0	dear
brother	NN1	brother
Jacob	NP0	jacob
close	AJ0	close
upon	PRP	upon
him	PNP	he
,	PUN	,
holding	VVG	hold|holding
the	AT0	the
pitchfork	NN1	pitchfork
so	AV0	so
that	CJT	that
the	AT0	the
bright	AJ0	bright
smooth	AJ0	smooth
prongs	NN2	prong
were	VBD	be
a	AT0	a
yard	NN1	yard
in	PRP	in
advance	NN1	advance
of	PRF	of
his	DPS	he
own	DT0	own
body	NN1	body
,	PUN	,
and	CJC	and
about	PRP	about
a	AT0	a
foot	NN1	foot
off	PRP	off
David	NP0	david
's	POS	's
.	SENT	.
(	PUL	(
A	AT0	a
learned	AJ0	learned|learn
friend	NN1	friend
,	PUN	,
to	PRP	to
whom	PNQ	whom
I	PNP	i
once	AV0	once
narrated	VVD	narrate
this	DT0	this
history	NN1	history
,	PUN	,
observed	VVD	observe
that	CJT	that
it	PNP	it
was	VBD	be
David	NP0	david
's	POS	's
guilt	NN1	guilt
which	DTQ	which
made	VVD	make
these	DT0	these
prongs	NN2	prong
formidable	AJ0	formidable
,	PUN	,
and	CJC	and
that	CJT	that
the	AT0	the
"	PUQ	"
mens	NN2	men
nil	PNI	nil
conscia	NP0	conscia
sibi	NP0	sibi
"	PUQ	"
strips	VVZ	strip
a	AT0	a
pitchfork	NN1	pitchfork
of	PRF	of
all	DT0	all
terrors	NN2	terror
.	SENT	.
I	PNP	i
thought	VVD	think
this	DT0	this
idea	NN1	idea
so	AV0	so
valuable	AJ0	valuable
,	PUN	,
that	CJT	that
I	PNP	i
obtained	VVD	obtain
his	DPS	he
leave	NN1	leave
to	TO0	to
use	VVI	use
it	PNP	it
on	PRP	on
condition	NN1	condition
of	PRF	of
suppressing	VVG	suppress
his	DPS	he
name	NN1	name
.	SENT	.
)	PUR	)
Nevertheless	AV0	nevertheless
,	PUN	,
David	NP0	david
did	VDD	do
not	XX0	not
entirely	AV0	entirely
lose	VVI	lose
his	DPS	he
presence	NN1	presence
of	PRF	of
mind	NN1	mind
;	PUN	;
for	CJS	for
in	PRP	in
that	DT0	that
case	NN1	case
he	PNP	he
would	VM0	would
have	VHI	have
sunk	VVN	sink|sunk
on	PRP	on
the	AT0	the
earth	NN1	earth
or	CJC	or
started	VVD	start
backward	AV0	backward
;	PUN	;
whereas	CJS	whereas
he	PNP	he
kept	VVD	keep
his	DPS	he
ground	NN1	ground
and	CJC	and
smiled	VVD	smile
at	PRP	at
Jacob	NP0	jacob
,	PUN	,
who	PNQ	who
nodded	VVD	nod
his	DPS	he
head	NN1	head
up	AVP	up
and	CJC	and
down	AVP	down
,	PUN	,
and	CJC	and
said	VVD	say|said
,	PUN	,
"	PUQ	"
Hoich	NP0	Hoich
,	PUN	,
Zavy	NP0	Zavy
!	SENT	!
"	PUQ	"
in	PRP	in
a	AT0	a
painfully	AV0	painfully
equivocal	AJ0	equivocal
manner	NN1	manner
.	SENT	.
David	NP0	david
's	POS	's
heart	NN1	heart
was	VBD	be
beating	VVG	beat|beating
audibly	AV0	audibly
,	PUN	,
and	CJC	and
if	CJS	if
he	PNP	he
had	VHD	have
had	VHN	have
any	DT0	any
lips	NN2	lip
they	PNP	they
would	VM0	would
have	VHI	have
been	VBN	be
pale	AJ0	pale
;	PUN	;
but	CJC	but
his	DPS	he
mental	AJ0	mental
activity	NN1	activity
,	PUN	,
instead	AV0	instead
of	PRF	of
being	VBG	be
paralysed	VVN	paralysed|paralyse
,	PUN	,
was	VBD	be
stimulated	VVN	stimulate|stimulated
.	SENT	.
While	CJS	while
he	PNP	he
was	VBD	be
inwardly	AV0	inwardly
praying	VVG	pray|praying
(	PUL	(
he	PNP	he
always	AV0	always
prayed	VVD	pray
when	CJS	when
he	PNP	he
was	VBD	be
much	AV0	much
frightened	AJ0	frightened|frighten
)	PUR	)
"	PUQ	"
Oh	ITJ	oh
,	PUN	,
save	VVB	save
me	PNP	i
this	DT0	this
once	AV0	once
,	PUN	,
and	CJC	and
I	PNP	i
'll	VM0	will
never	AV0	never
get	VVI	get
into	PRP	into
danger	NN1	danger
again	AV0	again
!	SENT	!
"	PUQ	"
he	PNP	he
was	VBD	be
thrusting	VVG	thrust|thrusting
his	DPS	he
hand	NN1	hand
into	PRP	into
his	DPS	he
pocket	NN1	pocket
in	PRP	in
search	NN1	search
of	PRF	of
a	AT0	a
box	NN1	box
of	PRF	of
yellow	AJ0	yellow
lozenges	NN2	lozenge
,	PUN	,
which	DTQ	which
he	PNP	he
had	VHD	have
brought	VVN	bring
with	PRP	with
him	PNP	he
from	PRP	from
Brigford	NP0	Brigford
among	PRP	among
other	AJ0	other
delicacies	NN2	delicacy
of	PRF	of
the	AT0	the
same	DT0	same
portable	AJ0	portable
kind	NN1	kind
,	PUN	,
as	CJS	as
a	AT0	a
means	NN0	means
of	PRF	of
conciliating	VVG	conciliate
proud	AJ0	proud
beauty	NN1	beauty
,	PUN	,
and	CJC	and
more	AV0	more
particularly	AV0	particularly
the	AT0	the
beauty	NN1	beauty
of	PRF	of
Miss	NP0	miss
Sarah	NP0	sarah
Lunn	NP0	lunn
.	SENT	.
Not	XX0	not
one	CRD	one
of	PRF	of
these	DT0	these
delicacies	NN2	delicacy
had	VHD	have
he	PNP	he
ever	AV0	ever
offered	VVD	offer|offered
to	PRP	to
poor	AJ0	poor
Jacob	NP0	jacob
,	PUN	,
for	PRP	for
David	NP0	david
was	VBD	be
not	XX0	not
a	AT0	a
young	AJ0	young
man	NN1	man
to	TO0	to
waste	VVI	waste
his	DPS	he
jujubes	NN2	jujubes
and	CJC	and
barley-sugar	AJ0	barley-sugar
in	PRP	in
giving	VVG	give|giving
pleasure	NN1	pleasure
to	PRP	to
people	NN0	people
from	PRP	from
whom	PNQ	whom
he	PNP	he
expected	VVD	expected|expect
nothing	PNI	nothing
.	SENT	.
But	CJC	but
an	AT0	an
idiot	NN1	idiot
with	PRP	with
equivocal	AJ0	equivocal
intentions	NN2	intention
and	CJC	and
a	AT0	a
pitchfork	NN1	pitchfork
is	VBZ	be
as	AV0	as
well	AV0	well
worth	PRP	worth
flattering	VVG	flatter|flattering
and	CJC	and
cajoling	VVG	cajole
as	CJS	as
if	CJS	if
he	PNP	he
were	VBD	be
Louis	NP0	louis
Napoleon	NP0	napoleon
.	SENT	.
So	AV0	so
David	NP0	david
,	PUN	,
with	PRP	with
a	AT0	a
promptitude	NN1	promptitude
equal	AJ0	equal
to	PRP	to
the	AT0	the
occasion	NN1	occasion
,	PUN	,
drew	VVD	draw
out	AVP	out
his	DPS	he
box	NN1	box
of	PRF	of
yellow	AJ0	yellow
lozenges	NN2	lozenge
,	PUN	,
lifted	VVD	lift
the	AT0	the
lid	NN1	lid
,	PUN	,
and	CJC	and
performed	VVD	perform
a	AT0	a
pantomime	NN1	pantomime
with	PRP	with
his	DPS	he
mouth	NN1	mouth
and	CJC	and
fingers	NN2	finger
,	PUN	,
which	DTQ	which
was	VBD	be
meant	VVN	mean
to	TO0	to
imply	VVI	imply
that	CJT	that
he	PNP	he
was	VBD	be
delighted	AJ0	delighted|delight
to	TO0	to
see	VVI	see
his	DPS	he
dear	AJ0	dear
brother	NN1	brother
Jacob	NP0	jacob
,	PUN	,
and	CJC	and
seized	VVD	seize
the	AT0	the
opportunity	NN1	opportunity
of	PRF	of
making	VVG	make|making
him	PNP	he
a	AT0	a
small	AJ0	small
present	NN1	present
,	PUN	,
which	DTQ	which
he	PNP	he
would	VM0	would
find	VVI	find
particularly	AV0	particularly
agreeable	AJ0	agreeable
to	PRP	to
the	AT0	the
taste	NN1	taste
.	SENT	.
Jacob	NP0	jacob
,	PUN	,
you	PNP	you
understand	VVB	understand
,	PUN	,
was	VBD	be
not	XX0	not
an	AT0	an
intense	AJ0	intense
idiot	NN1	idiot
,	PUN	,
but	CJC	but
within	PRP	within
a	AT0	a
certain	AJ0	certain
limited	AJ0	limited|limit
range	NN1	range
knew	VVD	know
how	AVQ	how
to	TO0	to
choose	VVI	choose
the	AT0	the
good	AJ0	good
and	CJC	and
reject	VVB	reject
the	AT0	the
evil	NN1	evil
:	PUN	:
he	PNP	he
took	VVD	take
one	CRD	one
lozenge	NN1	lozenge
,	PUN	,
by	PRP	by
way	NN1	way
of	PRF	of
test	NN1	test
,	PUN	,
and	CJC	and
sucked	VVD	suck
it	PNP	it
as	CJS	as
if	CJS	if
he	PNP	he
had	VHD	have
been	VBN	be
a	AT0	a
philosopher	NN1	philosopher
;	PUN	;
then	AV0	then
,	PUN	,
in	PRP	in
as	AV0	as
great	AJ0	great
an	AT0	an
ecstacy	NN1	ecstacy
at	PRP	at
its	DPS	it
new	AJ0	new
and	CJC	and
complex	AJ0	complex
savour	VVB	savour
as	PRP	as
Caliban	NP0	caliban
at	PRP	at
the	AT0	the
taste	NN1	taste
of	PRF	of
Trinculo	NP0	trinculo
's	POS	's
wine	NN1	wine
,	PUN	,
chuckled	VVD	chuckle
and	CJC	and
stroked	VVD	stroke
this	DT0	this
suddenly	AV0	suddenly
beneficent	AJ0	beneficent
brother	NN1	brother
,	PUN	,
and	CJC	and
held	VVD	hold|held
out	AVP	out
his	DPS	he
hand	NN1	hand
for	PRP	for
more	DT0	more
;	PUN	;
for	CJS	for
,	PUN	,
except	CJS	except
in	PRP	in
fits	NN2	fit
of	PRF	of
anger	NN1	anger
,	PUN	,
Jacob	NP0	jacob
was	VBD	be
not	XX0	not
ferocious	AJ0	ferocious
or	CJC	or
needlessly	AV0	needlessly
predatory	AJ0	predatory
.	SENT	.
David	NP0	david
's	POS	's
courage	NN1	courage
half	NN1	half
returned	VVD	return
,	PUN	,
and	CJC	and
he	PNP	he
left	VVD	leave|left
off	AVP	off
praying	VVG	pray|praying
;	PUN	;
pouring	VVG	pour|pouring
a	AT0	a
dozen	CRD	dozen
lozenges	NN2	lozenge
into	PRP	into
Jacob	NP0	jacob
's	POS	's
palm	NN1	palm
,	PUN	,
and	CJC	and
trying	VVG	try|trying
to	TO0	to
look	VVI	look
very	AV0	very
fond	AJ0	fond
of	PRF	of
him	PNP	he
.	SENT	.
He	PNP	he
congratulated	VVD	congratulate
himself	PNX	himself
that	CJT	that
he	PNP	he
had	VHD	have
formed	VVN	form
the	AT0	the
plan	NN1	plan
of	PRF	of
going	VVG	go|going
to	TO0	to
see	VVI	see
Miss	NP0	miss
Sally	NP0	sally
Lunn	NP0	lunn
this	DT0	this
afternoon	NN1	afternoon
,	PUN	,
and	CJC	and
that	DT0	that
,	PUN	,
as	CJS	as
a	AT0	a
consequence	NN1	consequence
,	PUN	,
he	PNP	he
had	VHD	have
brought	VVN	bring
with	PRP	with
him	PNP	he
these	DT0	these
propitiatory	AJ0	propitiatory
delicacies	NN2	delicacy
:	PUN	:
he	PNP	he
was	VBD	be
certainly	AV0	certainly
a	AT0	a
lucky	AJ0	lucky
fellow	NN1	fellow
;	PUN	;
indeed	AV0	indeed
,	PUN	,
it	PNP	it
was	VBD	be
always	AV0	always
likely	AJ0	likely
Providence	NP0	providence
should	VM0	should
be	VBI	be
fonder	AJC	fond
of	PRF	of
him	PNP	he
than	CJS	than
of	PRF	of
other	AJ0	other
apprentices	NN2	apprentice
,	PUN	,
and	CJC	and
since	CJS	since
he	PNP	he
was	VBD	be
to	TO0	to
be	VBI	be
interrupted	VVN	interrupt
,	PUN	,
why	AVQ	why
,	PUN	,
an	AT0	an
idiot	NN1	idiot
was	VBD	be
preferable	AJ0	preferable
to	PRP	to
any	DT0	any
other	AJ0	other
sort	NN1	sort
of	PRF	of
witness	NN1	witness
.	SENT	.
For	PRP	for
the	AT0	the
first	ORD	first
time	NN1	time
in	PRP	in
his	DPS	he
life	NN1	life
,	PUN	,
David	NP0	david
thought	VVD	think
he	PNP	he
saw	VVD	see
the	AT0	the
advantage	NN1	advantage
of	PRF	of
idiots	NN2	idiot
.	SENT	.
As	CJS	as
for	PRP	for
Jacob	NP0	jacob
,	PUN	,
he	PNP	he
had	VHD	have
thrust	VVN	thrust
his	DPS	he
pitchfork	NN1	pitchfork
into	PRP	into
the	AT0	the
ground	NN1	ground
,	PUN	,
and	CJC	and
had	VHD	have
thrown	VVN	throw
himself	PNX	himself
down	AVP	down
beside	PRP	beside
it	PNP	it
,	PUN	,
in	PRP	in
thorough	AJ0	thorough
abandonment	NN1	abandonment
to	PRP	to
the	AT0	the
unprecedented	AJ0	unprecedented
pleasure	NN1	pleasure
of	PRF	of
having	VHG	have
five	CRD	five
lozenges	NN2	lozenge
in	PRP	in
his	DPS	he
mouth	NN1	mouth
at	PRP	at
once	AV0	once
,	PUN	,
blinking	VVG	blink|blinking
meanwhile	AV0	meanwhile
,	PUN	,
and	CJC	and
making	VVG	make|making
inarticulate	AJ0	inarticulate
sounds	NN2	sound
of	PRF	of
gustative	AJ0	gustative
content	NN1	content
.	SENT	.
He	PNP	he
had	VHD	have
not	XX0	not
yet	AV0	yet
given	VVN	give|given
any	DT0	any
sign	NN1	sign
of	PRF	of
noticing	VVG	notice
the	AT0	the
guineas	NN2	guinea
,	PUN	,
but	CJC	but
in	PRP	in
seating	VVG	seat|seating
himself	PNX	himself
he	PNP	he
had	VHD	have
laid	VVN	lay|laid
his	DPS	he
broad	AJ0	broad
right	AJ0	right
hand	NN1	hand
on	PRP	on
them	PNP	they
,	PUN	,
and	CJC	and
unconsciously	AV0	unconsciously
kept	VVD	keep
it	PNP	it
in	PRP	in
that	DT0	that
position	NN1	position
,	PUN	,
absorbed	VVN	absorb|absorbed
in	PRP	in
the	AT0	the
sensations	NN2	sensation
of	PRF	of
his	DPS	he
palate	NN1	palate
.	SENT	.
If	CJS	if
he	PNP	he
could	VM0	could
only	AV0	only
be	VBI	be
kept	VVN	keep
so	CJS	so
occupied	VVN	occupy|occupied
with	PRP	with
the	AT0	the
lozenges	NN2	lozenge
as	CJS	as
not	XX0	not
to	TO0	to
see	VVI	see
the	AT0	the
guineas	NN2	guinea
before	PRP	before
David	NP0	david
could	VM0	could
manage	VVI	manage
to	TO0	to
cover	VVI	cover
them	PNP	they
!	SENT	!
That	DT0	that
was	VBD	be
David	NP0	david
's	POS	's
best	AJS	good
hope	NN1	hope
of	PRF	of
safety	NN1	safety
;	PUN	;
for	PRP	for
Jacob	NP0	jacob
knew	VVD	know
his	DPS	he
mother	NN1	mother
's	POS	's
guineas	NN2	guinea
;	PUN	;
it	PNP	it
had	VHD	have
been	VBN	be
part	NN1	part
of	PRF	of
their	DPS	they
common	AJ0	common
experience	NN1	experience
as	PRP	as
boys	NN2	boy
to	TO0	to
be	VBI	be
allowed	VVN	allow
to	TO0	to
look	VVI	look
at	PRP	at
these	DT0	these
handsome	AJ0	handsome
coins	NN2	coin
,	PUN	,
and	CJC	and
rattle	VVB	rattle
them	PNP	they
in	PRP	in
their	DPS	they
box	NN1	box
on	PRP	on
high	AJ0	high
days	NN2	day
and	CJC	and
holidays	NN2	holiday
,	PUN	,
and	CJC	and
among	PRP	among
all	DT0	all
Jacob	NP0	jacob
's	POS	's
narrow	AJ0	narrow
experiences	NN2	experience
as	CJS	as
to	PRP	to
money	NN1	money
,	PUN	,
this	DT0	this
was	VBD	be
likely	AJ0	likely
to	TO0	to
be	VBI	be
the	AT0	the
most	AV0	most
memorable	AJ0	memorable
.	SENT	.
"	PUQ	"
Here	AV0	here
,	PUN	,
Jacob	NP0	jacob
,	PUN	,
"	PUQ	"
said	VVD	say|said
David	NP0	david
,	PUN	,
in	PRP	in
an	AT0	an
insinuating	AJ0	insinuate
tone	NN1	tone
,	PUN	,
handing	VVG	hand
the	AT0	the
box	NN1	box
to	PRP	to
him	PNP	he
,	PUN	,
"	PUQ	"
I	PNP	i
'll	VM0	will
give	VVI	give
'	PUQ	'
em	PNP	em
all	DT0	all
to	PRP	to
you	PNP	you
.	SENT	.
Run	VVB	run
!	SENT	!
make	VVB	make
haste	NN1	haste
!	SENT	!
else	AV0	else
somebody	PNI	somebody
'll	VM0	will
come	VVI	come
and	CJC	and
take	VVI	take
'	PUQ	'
em	PNP	em
.	SENT	.
"	PUQ	"
David	NP0	david
,	PUN	,
not	XX0	not
having	VHG	have
studied	VVN	study|studied
the	AT0	the
psychology	NN1	psychology
of	PRF	of
idiots	NN2	idiot
,	PUN	,
was	VBD	be
not	XX0	not
aware	AJ0	aware
that	CJT	that
they	PNP	they
are	VBB	be
not	XX0	not
to	TO0	to
be	VBI	be
wrought	VVN	work|wrought
upon	PRP	upon
by	PRP	by
imaginative	AJ0	imaginative
fears	NN2	fear
.	SENT	.
Jacob	NP0	jacob
took	VVD	take
the	AT0	the
box	NN1	box
with	PRP	with
his	DPS	he
left	AJ0	left|leave
hand	NN1	hand
,	PUN	,
but	CJC	but
saw	VVD	see
no	AT0	no
necessity	NN1	necessity
for	PRP	for
running	VVG	run|running
away	AV0	away
.	SENT	.
Was	VBD	be
ever	AV0	ever
a	AT0	a
promising	AJ0	promising|promise
young	AJ0	young
man	NN1	man
wishing	VVG	wish
to	TO0	to
lay	VVI	lay
the	AT0	the
foundation	NN1	foundation
of	PRF	of
his	DPS	he
fortune	NN1	fortune
by	PRP	by
appropriating	VVG	appropriate
his	DPS	he
mother	NN1	mother
's	POS	's
guineas	NN2	guinea
obstructed	VVN	obstruct
by	PRP	by
such	DT0	such
a	AT0	a
day-mare	NN1	day-mare
as	PRP	as
this	DT0	this
?	SENT	?
But	CJC	but
the	AT0	the
moment	NN1	moment
must	VM0	must
come	VVI	come
when	AVQ	when
Jacob	NP0	jacob
would	VM0	would
move	VVI	move
his	DPS	he
right	AJ0	right
hand	NN1	hand
to	TO0	to
draw	VVI	draw
off	AVP	off
the	AT0	the
lid	NN1	lid
of	PRF	of
the	AT0	the
tin	NN1	tin
box	NN1	box
,	PUN	,
and	CJC	and
then	AV0	then
David	NP0	david
would	VM0	would
sweep	VVI	sweep
the	AT0	the
guineas	NN2	guinea
into	PRP	into
the	AT0	the
hole	NN1	hole
with	PRP	with
the	AT0	the
utmost	AJ0	utmost
address	NN1	address
and	CJC	and
swiftness	NN1	swiftness
,	PUN	,
and	CJC	and
immediately	AV0	immediately
seat	NN1	seat
